,BB,ID,start_date,end_date,title,title_tokens,title_len,title_len_norm,title_uniques,title_unique_norm,title_normalized_diffs,title_word_counts,title_pos_tags,description,desc_tokens,desc_len,desc_len_norm,desc_uniques,desc_unique_norm,desc_normalized_diffs,desc_word_counts,desc_pos_tags
10,4,11,2002-01-03,2002-01-03,Israeli forces intercept the vessel Karine A ,"['Israeli', 'forces', 'intercept', 'the', 'vessel', 'Karine', 'A']",45,0.3620689655172414,18,0.4166666666666667,0.054597701149425304,<FreqDist with 7 samples and 7 outcomes>,"[('Israeli', 'JJ'), ('forces', 'NNS'), ('intercept', 'VBP'), ('the', 'DT'), ('vessel', 'NN'), ('Karine', 'NNP'), ('A', 'NNP')]","Israeli forces intercept the vessel Karine A in the Red Sea and seize its cargo of weapons. Powell comments: ""It's a pretty big smoking gun"" pointing at Iran. ","['Israeli', 'forces', 'intercept', 'the', 'vessel', 'Karine', 'A', 'in', 'the', 'Red', 'Sea', 'and', 'seize', 'its', 'cargo', 'of', 'weapons', '.', 'Powell', 'comments', ':', '``', 'It', ""'s"", 'a', 'pretty', 'big', 'smoking', 'gun', ""''"", 'pointing', 'at', 'Iran', '.']",159,0.37777777777777777,34,0.7083333333333334,0.3305555555555556,<FreqDist with 31 samples and 34 outcomes>,"[('Israeli', 'JJ'), ('forces', 'NNS'), ('intercept', 'VBP'), ('the', 'DT'), ('vessel', 'NN'), ('Karine', 'NNP'), ('A', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('Red', 'NNP'), ('Sea', 'NNP'), ('and', 'CC'), ('seize', 'VB'), ('its', 'PRP$'), ('cargo', 'NN'), ('of', 'IN'), ('weapons', 'NNS'), ('.', '.'), ('Powell', 'NNP'), ('comments', 'NNS'), (':', ':'), ('``', '``'), ('It', 'PRP'), (""'s"", 'VBZ'), ('a', 'DT'), ('pretty', 'RB'), ('big', 'JJ'), ('smoking', 'NN'), ('gun', 'NN'), (""''"", ""''""), ('pointing', 'VBG'), ('at', 'IN'), ('Iran', 'NNP'), ('.', '.')]"
11,4,12,2002-01-10,2002-01-10,Bush sharply warns Iran against interfering in Afghanistan,"['Bush', 'sharply', 'warns', 'Iran', 'against', 'interfering', 'in', 'Afghanistan']",58,0.5862068965517241,19,0.5,0.08620689655172409,<FreqDist with 8 samples and 8 outcomes>,"[('Bush', 'NNP'), ('sharply', 'RB'), ('warns', 'VBZ'), ('Iran', 'NNP'), ('against', 'IN'), ('interfering', 'VBG'), ('in', 'IN'), ('Afghanistan', 'NNP')]","Bush sharply warns Iran against interfering in western Afghanistan, implying that military action might be considered if the country is destabilized. ","['Bush', 'sharply', 'warns', 'Iran', 'against', 'interfering', 'in', 'western', 'Afghanistan', ',', 'implying', 'that', 'military', 'action', 'might', 'be', 'considered', 'if', 'the', 'country', 'is', 'destabilized', '.']",150,0.3492063492063492,27,0.4166666666666667,0.0674603174603175,<FreqDist with 23 samples and 23 outcomes>,"[('Bush', 'NNP'), ('sharply', 'RB'), ('warns', 'VBZ'), ('Iran', 'NNP'), ('against', 'IN'), ('interfering', 'VBG'), ('in', 'IN'), ('western', 'JJ'), ('Afghanistan', 'NNP'), (',', ','), ('implying', 'VBG'), ('that', 'IN'), ('military', 'JJ'), ('action', 'NN'), ('might', 'MD'), ('be', 'VB'), ('considered', 'VBN'), ('if', 'IN'), ('the', 'DT'), ('country', 'NN'), ('is', 'VBZ'), ('destabilized', 'VBN'), ('.', '.')]"
12,4,13,2002-01-21,2002-01-21,Iran pledges $560 million to help Afghan reconstruction,"['Iran', 'pledges', '$', '560', 'million', 'to', 'help', 'Afghan', 'reconstruction']",55,0.5344827586206896,24,0.9166666666666666,0.382183908045977,<FreqDist with 9 samples and 9 outcomes>,"[('Iran', 'NNP'), ('pledges', 'VBZ'), ('$', '$'), ('560', 'CD'), ('million', 'CD'), ('to', 'TO'), ('help', 'VB'), ('Afghan', 'NNP'), ('reconstruction', 'NN')]","On the first day of a donors' conference in Tokyo, Iran pledges $560 million to help Afghan reconstruction, almost half of the $1.3 billion committed by the major Western donors plus Japan. ","['On', 'the', 'first', 'day', 'of', 'a', 'donors', ""'"", 'conference', 'in', 'Tokyo', ',', 'Iran', 'pledges', '$', '560', 'million', 'to', 'help', 'Afghan', 'reconstruction', ',', 'almost', 'half', 'of', 'the', '$', '1.3', 'billion', 'committed', 'by', 'the', 'major', 'Western', 'donors', 'plus', 'Japan', '.']",190,0.47619047619047616,37,0.8333333333333334,0.3571428571428572,<FreqDist with 32 samples and 38 outcomes>,"[('On', 'IN'), ('the', 'DT'), ('first', 'JJ'), ('day', 'NN'), ('of', 'IN'), ('a', 'DT'), ('donors', 'NNS'), (""'"", 'POS'), ('conference', 'NN'), ('in', 'IN'), ('Tokyo', 'NNP'), (',', ','), ('Iran', 'NNP'), ('pledges', 'VBZ'), ('$', '$'), ('560', 'CD'), ('million', 'CD'), ('to', 'TO'), ('help', 'VB'), ('Afghan', 'NNP'), ('reconstruction', 'NN'), (',', ','), ('almost', 'RB'), ('half', 'NN'), ('of', 'IN'), ('the', 'DT'), ('$', '$'), ('1.3', 'CD'), ('billion', 'CD'), ('committed', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('major', 'JJ'), ('Western', 'JJ'), ('donors', 'NNS'), ('plus', 'CC'), ('Japan', 'NNP'), ('.', '.')]"
13,4,14,2002-01-29,2002-01-29,"Bush declares that Iran is part of an ""axis of evil""","['Bush', 'declares', 'that', 'Iran', 'is', 'part', 'of', 'an', '``', 'axis', 'of', 'evil', ""''""]",52,0.4827586206896552,21,0.6666666666666666,0.18390804597701144,<FreqDist with 12 samples and 13 outcomes>,"[('Bush', 'NNP'), ('declares', 'VBZ'), ('that', 'IN'), ('Iran', 'NNP'), ('is', 'VBZ'), ('part', 'NN'), ('of', 'IN'), ('an', 'DT'), ('``', '``'), ('axis', 'NN'), ('of', 'IN'), ('evil', 'NN'), (""''"", ""''"")]","In his State of the Union address, Bush declares that Iran is part of an ""axis of evil, arming to threaten the peace of the world."" Officials later claim that Iran was included as a ""prop"" to help produce a ""great line."" ","['In', 'his', 'State', 'of', 'the', 'Union', 'address', ',', 'Bush', 'declares', 'that', 'Iran', 'is', 'part', 'of', 'an', '``', 'axis', 'of', 'evil', ',', 'arming', 'to', 'threaten', 'the', 'peace', 'of', 'the', 'world', '.', ""''"", 'Officials', 'later', 'claim', 'that', 'Iran', 'was', 'included', 'as', 'a', '``', 'prop', ""''"", 'to', 'help', 'produce', 'a', '``', 'great', 'line', '.', ""''""]",221,0.5746031746031746,29,0.5,0.07460317460317456,<FreqDist with 37 samples and 52 outcomes>,"[('In', 'IN'), ('his', 'PRP$'), ('State', 'NN'), ('of', 'IN'), ('the', 'DT'), ('Union', 'NNP'), ('address', 'NN'), (',', ','), ('Bush', 'NNP'), ('declares', 'VBZ'), ('that', 'IN'), ('Iran', 'NNP'), ('is', 'VBZ'), ('part', 'NN'), ('of', 'IN'), ('an', 'DT'), ('``', '``'), ('axis', 'NN'), ('of', 'IN'), ('evil', 'NN'), (',', ','), ('arming', 'VBG'), ('to', 'TO'), ('threaten', 'VB'), ('the', 'DT'), ('peace', 'NN'), ('of', 'IN'), ('the', 'DT'), ('world', 'NN'), ('.', '.'), (""''"", ""''""), ('Officials', 'NNS'), ('later', 'RB'), ('claim', 'VBP'), ('that', 'IN'), ('Iran', 'NNP'), ('was', 'VBD'), ('included', 'VBN'), ('as', 'IN'), ('a', 'DT'), ('``', '``'), ('prop', 'NN'), (""''"", ""''""), ('to', 'TO'), ('help', 'VB'), ('produce', 'VB'), ('a', 'DT'), ('``', '``'), ('great', 'JJ'), ('line', 'NN'), ('.', '.'), (""''"", ""''"")]"
14,4,15,2002-02-03,2002-02-03,ABC Television interview with Rumsfeld,"['ABC', 'Television', 'interview', 'with', 'Rumsfeld']",38,0.2413793103448276,21,0.6666666666666666,0.425287356321839,<FreqDist with 5 samples and 5 outcomes>,"[('ABC', 'NNP'), ('Television', 'NNP'), ('interview', 'NN'), ('with', 'IN'), ('Rumsfeld', 'NNP')]","Defense Secretary Donald Rumsfeld tells ABC Television:""There isn't any doubt in my mind but that the porous border between Iran and Afghanistan has been used for al-Qaeda and Taliban to move into Iran and find refuge."" Expediency Council Secretary Mohsen Reza'i denies the allegation the next day. ","['Defense', 'Secretary', 'Donald', 'Rumsfeld', 'tells', 'ABC', 'Television', ':', ""''"", 'There', 'is', ""n't"", 'any', 'doubt', 'in', 'my', 'mind', 'but', 'that', 'the', 'porous', 'border', 'between', 'Iran', 'and', 'Afghanistan', 'has', 'been', 'used', 'for', 'al-Qaeda', 'and', 'Taliban', 'to', 'move', 'into', 'Iran', 'and', 'find', 'refuge', '.', ""''"", 'Expediency', 'Council', 'Secretary', 'Mohsen', ""Reza'i"", 'denies', 'the', 'allegation', 'the', 'next', 'day', '.']",299,0.8222222222222222,40,0.9583333333333334,0.13611111111111118,<FreqDist with 46 samples and 54 outcomes>,"[('Defense', 'NNP'), ('Secretary', 'NNP'), ('Donald', 'NNP'), ('Rumsfeld', 'NNP'), ('tells', 'VBZ'), ('ABC', 'NNP'), ('Television', 'NN'), (':', ':'), (""''"", ""''""), ('There', 'EX'), ('is', 'VBZ'), (""n't"", 'RB'), ('any', 'DT'), ('doubt', 'NN'), ('in', 'IN'), ('my', 'PRP$'), ('mind', 'NN'), ('but', 'CC'), ('that', 'IN'), ('the', 'DT'), ('porous', 'JJ'), ('border', 'NN'), ('between', 'IN'), ('Iran', 'NNP'), ('and', 'CC'), ('Afghanistan', 'NNP'), ('has', 'VBZ'), ('been', 'VBN'), ('used', 'VBN'), ('for', 'IN'), ('al-Qaeda', 'JJ'), ('and', 'CC'), ('Taliban', 'NNP'), ('to', 'TO'), ('move', 'VB'), ('into', 'IN'), ('Iran', 'NNP'), ('and', 'CC'), ('find', 'VB'), ('refuge', 'NN'), ('.', '.'), (""''"", ""''""), ('Expediency', 'NNP'), ('Council', 'NNP'), ('Secretary', 'NNP'), ('Mohsen', 'NNP'), (""Reza'i"", 'NNP'), ('denies', 'VBZ'), ('the', 'DT'), ('allegation', 'NN'), ('the', 'DT'), ('next', 'JJ'), ('day', 'NN'), ('.', '.')]"
15,4,16,2002-02-12,2002-02-12,"Powell tells Congress the U.S. has ""no plan to start a war"" with Iran","['Powell', 'tells', 'Congress', 'the', 'U.S.', 'has', '``', 'no', 'plan', 'to', 'start', 'a', 'war', ""''"", 'with', 'Iran']",69,0.7758620689655172,21,0.6666666666666666,0.10919540229885061,<FreqDist with 16 samples and 16 outcomes>,"[('Powell', 'NNP'), ('tells', 'VBZ'), ('Congress', 'NNP'), ('the', 'DT'), ('U.S.', 'NNP'), ('has', 'VBZ'), ('``', '``'), ('no', 'DT'), ('plan', 'NN'), ('to', 'TO'), ('start', 'VB'), ('a', 'DT'), ('war', 'NN'), (""''"", ""''""), ('with', 'IN'), ('Iran', 'NNP')]","Powell tells Congress the U.S. has ""no plan to start a war"" or begin a ""conflict"" with Iran. Iraq is the administration's first priority. ","['Powell', 'tells', 'Congress', 'the', 'U.S.', 'has', '``', 'no', 'plan', 'to', 'start', 'a', 'war', ""''"", 'or', 'begin', 'a', '``', 'conflict', ""''"", 'with', 'Iran', '.', 'Iraq', 'is', 'the', 'administration', ""'s"", 'first', 'priority', '.']",138,0.3111111111111111,29,0.5,0.18888888888888888,<FreqDist with 26 samples and 31 outcomes>,"[('Powell', 'NNP'), ('tells', 'VBZ'), ('Congress', 'NNP'), ('the', 'DT'), ('U.S.', 'NNP'), ('has', 'VBZ'), ('``', '``'), ('no', 'DT'), ('plan', 'NN'), ('to', 'TO'), ('start', 'VB'), ('a', 'DT'), ('war', 'NN'), (""''"", ""''""), ('or', 'CC'), ('begin', 'VB'), ('a', 'DT'), ('``', '``'), ('conflict', 'NN'), (""''"", ""''""), ('with', 'IN'), ('Iran', 'NNP'), ('.', '.'), ('Iraq', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('administration', 'NN'), (""'s"", 'POS'), ('first', 'JJ'), ('priority', 'NN'), ('.', '.')]"
16,4,17,2002-02-24,2002-02-24,Hamid Karzai visits Iran and asks for help on behalf of Afghanistan,"['Hamid', 'Karzai', 'visits', 'Iran', 'and', 'asks', 'for', 'help', 'on', 'behalf', 'of', 'Afghanistan']",67,0.7413793103448276,24,0.9166666666666666,0.175287356321839,<FreqDist with 12 samples and 12 outcomes>,"[('Hamid', 'NNP'), ('Karzai', 'NNP'), ('visits', 'VBZ'), ('Iran', 'NNP'), ('and', 'CC'), ('asks', 'VBZ'), ('for', 'IN'), ('help', 'NN'), ('on', 'IN'), ('behalf', 'NN'), ('of', 'IN'), ('Afghanistan', 'NNP')]",Hamid Karzai visits Iran where he calls on Tehran and Washington to set aside their quarrels and collaborate to help Afghanistan.,"['Hamid', 'Karzai', 'visits', 'Iran', 'where', 'he', 'calls', 'on', 'Tehran', 'and', 'Washington', 'to', 'set', 'aside', 'their', 'quarrels', 'and', 'collaborate', 'to', 'help', 'Afghanistan', '.']",129,0.28253968253968254,30,0.5416666666666666,0.2591269841269841,<FreqDist with 20 samples and 22 outcomes>,"[('Hamid', 'NNP'), ('Karzai', 'NNP'), ('visits', 'VBZ'), ('Iran', 'NNP'), ('where', 'WRB'), ('he', 'PRP'), ('calls', 'VBZ'), ('on', 'IN'), ('Tehran', 'NNP'), ('and', 'CC'), ('Washington', 'NNP'), ('to', 'TO'), ('set', 'VB'), ('aside', 'RP'), ('their', 'PRP$'), ('quarrels', 'NNS'), ('and', 'CC'), ('collaborate', 'NN'), ('to', 'TO'), ('help', 'VB'), ('Afghanistan', 'NNP'), ('.', '.')]"
17,4,18,2002-06-01,2002-06-30,Iran hands over 16 captured al-Qaeda fighters to the Saudis,"['Iran', 'hands', 'over', '16', 'captured', 'al-Qaeda', 'fighters', 'to', 'the', 'Saudis']",59,0.603448275862069,24,0.9166666666666666,0.3132183908045977,<FreqDist with 10 samples and 10 outcomes>,"[('Iran', 'NNP'), ('hands', 'VBZ'), ('over', 'IN'), ('16', 'CD'), ('captured', 'JJ'), ('al-Qaeda', 'JJ'), ('fighters', 'NNS'), ('to', 'TO'), ('the', 'DT'), ('Saudis', 'NNP')]",Iran hands over 16 captured al-Qaeda fighters to the Saudis. The act is not confirmed until August.,"['Iran', 'hands', 'over', '16', 'captured', 'al-Qaeda', 'fighters', 'to', 'the', 'Saudis', '.', 'The', 'act', 'is', 'not', 'confirmed', 'until', 'August', '.']",99,0.1873015873015873,28,0.4583333333333333,0.271031746031746,<FreqDist with 17 samples and 19 outcomes>,"[('Iran', 'NNP'), ('hands', 'VBZ'), ('over', 'IN'), ('16', 'CD'), ('captured', 'JJ'), ('al-Qaeda', 'JJ'), ('fighters', 'NNS'), ('to', 'TO'), ('the', 'DT'), ('Saudis', 'NNP'), ('.', '.'), ('The', 'DT'), ('act', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('confirmed', 'VBN'), ('until', 'IN'), ('August', 'NNP'), ('.', '.')]"
18,4,19,2002-06-01,2002-06-01,"""Tense stand-off"" in Herat","['``', 'Tense', 'stand-off', ""''"", 'in', 'Herat']",26,0.034482758620689655,15,0.16666666666666666,0.13218390804597702,<FreqDist with 6 samples and 6 outcomes>,"[('``', '``'), ('Tense', 'DT'), ('stand-off', 'NN'), (""''"", ""''""), ('in', 'IN'), ('Herat', 'NNP')]","Iranian diplomats and U.S. military and CIA forces are described as being in a ""tense stand-off"" in Herat. ","['Iranian', 'diplomats', 'and', 'U.S.', 'military', 'and', 'CIA', 'forces', 'are', 'described', 'as', 'being', 'in', 'a', '``', 'tense', 'stand-off', ""''"", 'in', 'Herat', '.']",107,0.2126984126984127,27,0.4166666666666667,0.203968253968254,<FreqDist with 19 samples and 21 outcomes>,"[('Iranian', 'JJ'), ('diplomats', 'NNS'), ('and', 'CC'), ('U.S.', 'NNP'), ('military', 'JJ'), ('and', 'CC'), ('CIA', 'NNP'), ('forces', 'NNS'), ('are', 'VBP'), ('described', 'VBN'), ('as', 'IN'), ('being', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('``', '``'), ('tense', 'JJ'), ('stand-off', 'NN'), (""''"", ""''""), ('in', 'IN'), ('Herat', 'NNP'), ('.', '.')]"
19,4,20,2002-07-12,2002-07-12,Bush administration articulates a new policy stance on Iran,"['Bush', 'administration', 'articulates', 'a', 'new', 'policy', 'stance', 'on', 'Iran']",59,0.603448275862069,20,0.5833333333333334,0.02011494252873558,<FreqDist with 9 samples and 9 outcomes>,"[('Bush', 'NNP'), ('administration', 'NN'), ('articulates', 'VBZ'), ('a', 'DT'), ('new', 'JJ'), ('policy', 'NN'), ('stance', 'NN'), ('on', 'IN'), ('Iran', 'NNP')]","The Bush administration finally articulates a new policy stance on Iran. Determining that Iran's official reformers are ""too weak,"" the U.S. from now on will ""associate [itself] with the aspirations of the Iranian people."" ","['The', 'Bush', 'administration', 'finally', 'articulates', 'a', 'new', 'policy', 'stance', 'on', 'Iran', '.', 'Determining', 'that', 'Iran', ""'s"", 'official', 'reformers', 'are', '``', 'too', 'weak', ',', ""''"", 'the', 'U.S.', 'from', 'now', 'on', 'will', '``', 'associate', '[', 'itself', ']', 'with', 'the', 'aspirations', 'of', 'the', 'Iranian', 'people', '.', ""''""]",223,0.580952380952381,33,0.6666666666666666,0.08571428571428563,<FreqDist with 36 samples and 44 outcomes>,"[('The', 'DT'), ('Bush', 'NNP'), ('administration', 'NN'), ('finally', 'RB'), ('articulates', 'VBZ'), ('a', 'DT'), ('new', 'JJ'), ('policy', 'NN'), ('stance', 'NN'), ('on', 'IN'), ('Iran', 'NNP'), ('.', '.'), ('Determining', 'VBG'), ('that', 'IN'), ('Iran', 'NNP'), (""'s"", 'POS'), ('official', 'JJ'), ('reformers', 'NNS'), ('are', 'VBP'), ('``', '``'), ('too', 'RB'), ('weak', 'JJ'), (',', ','), (""''"", ""''""), ('the', 'DT'), ('U.S.', 'NNP'), ('from', 'IN'), ('now', 'RB'), ('on', 'IN'), ('will', 'MD'), ('``', '``'), ('associate', 'VB'), ('[', 'NNP'), ('itself', 'PRP'), (']', 'VBP'), ('with', 'IN'), ('the', 'DT'), ('aspirations', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('Iranian', 'JJ'), ('people', 'NNS'), ('.', '.'), (""''"", ""''"")]"
20,4,21,2002-08-14,2002-08-14,Announcement that Iran has two hidden nuclear plants,"['Announcement', 'that', 'Iran', 'has', 'two', 'hidden', 'nuclear', 'plants']",52,0.4827586206896552,19,0.5,0.017241379310344807,<FreqDist with 8 samples and 8 outcomes>,"[('Announcement', 'NN'), ('that', 'WDT'), ('Iran', 'NNP'), ('has', 'VBZ'), ('two', 'CD'), ('hidden', 'JJ'), ('nuclear', 'JJ'), ('plants', 'NNS')]","The National Council of Resistance of Iran of the MKO announces that Iran has two hidden nuclear plants, one at Natanz for enriching uranium, the other at Arak for extracting plutonium. ","['The', 'National', 'Council', 'of', 'Resistance', 'of', 'Iran', 'of', 'the', 'MKO', 'announces', 'that', 'Iran', 'has', 'two', 'hidden', 'nuclear', 'plants', ',', 'one', 'at', 'Natanz', 'for', 'enriching', 'uranium', ',', 'the', 'other', 'at', 'Arak', 'for', 'extracting', 'plutonium', '.']",186,0.4634920634920635,33,0.6666666666666666,0.20317460317460312,<FreqDist with 26 samples and 34 outcomes>,"[('The', 'DT'), ('National', 'NNP'), ('Council', 'NNP'), ('of', 'IN'), ('Resistance', 'NNP'), ('of', 'IN'), ('Iran', 'NNP'), ('of', 'IN'), ('the', 'DT'), ('MKO', 'NNP'), ('announces', 'NNS'), ('that', 'WDT'), ('Iran', 'NNP'), ('has', 'VBZ'), ('two', 'CD'), ('hidden', 'JJ'), ('nuclear', 'JJ'), ('plants', 'NNS'), (',', ','), ('one', 'CD'), ('at', 'IN'), ('Natanz', 'NNP'), ('for', 'IN'), ('enriching', 'VBG'), ('uranium', 'NN'), (',', ','), ('the', 'DT'), ('other', 'JJ'), ('at', 'IN'), ('Arak', 'NNP'), ('for', 'IN'), ('extracting', 'VBG'), ('plutonium', 'NN'), ('.', '.')]"
21,4,22,2002-09-21,2002-09-30,IRNA publishes a poll about the public's attitudes towards the U.S.,"['IRNA', 'publishes', 'a', 'poll', 'about', 'the', 'public', ""'s"", 'attitudes', 'towards', 'the', 'U.S', '.']",67,0.7413793103448276,24,0.9166666666666666,0.175287356321839,<FreqDist with 12 samples and 13 outcomes>,"[('IRNA', 'NNP'), ('publishes', 'VBZ'), ('a', 'DT'), ('poll', 'NN'), ('about', 'IN'), ('the', 'DT'), ('public', 'NN'), (""'s"", 'POS'), ('attitudes', 'NNS'), ('towards', 'IN'), ('the', 'DT'), ('U.S', 'NNP'), ('.', '.')]","The Iranian news agency, IRNA, publishes a poll indicating that 64.5 percent of Iranians favor renewed ties with the u.s. while 74.7 percent want a dialogue. Just over 45 percent think Washington's policies towards Iran are correct. ","['The', 'Iranian', 'news', 'agency', ',', 'IRNA', ',', 'publishes', 'a', 'poll', 'indicating', 'that', '64.5', 'percent', 'of', 'Iranians', 'favor', 'renewed', 'ties', 'with', 'the', 'u.s.', 'while', '74.7', 'percent', 'want', 'a', 'dialogue', '.', 'Just', 'over', '45', 'percent', 'think', 'Washington', ""'s"", 'policies', 'towards', 'Iran', 'are', 'correct', '.']",233,0.6126984126984127,36,0.7916666666666666,0.1789682539682539,<FreqDist with 36 samples and 42 outcomes>,"[('The', 'DT'), ('Iranian', 'JJ'), ('news', 'NN'), ('agency', 'NN'), (',', ','), ('IRNA', 'NNP'), (',', ','), ('publishes', 'VBZ'), ('a', 'DT'), ('poll', 'NN'), ('indicating', 'VBG'), ('that', 'IN'), ('64.5', 'CD'), ('percent', 'NN'), ('of', 'IN'), ('Iranians', 'NNP'), ('favor', 'VBP'), ('renewed', 'VBN'), ('ties', 'NNS'), ('with', 'IN'), ('the', 'DT'), ('u.s.', 'NN'), ('while', 'IN'), ('74.7', 'CD'), ('percent', 'NN'), ('want', 'VBP'), ('a', 'DT'), ('dialogue', 'NN'), ('.', '.'), ('Just', 'NNP'), ('over', 'IN'), ('45', 'CD'), ('percent', 'NN'), ('think', 'VBP'), ('Washington', 'NNP'), (""'s"", 'POS'), ('policies', 'NNS'), ('towards', 'IN'), ('Iran', 'NNP'), ('are', 'VBP'), ('correct', 'JJ'), ('.', '.')]"
22,4,23,2002-10-24,2002-10-24,Iran softens stance on war with Iraq ,"['Iran', 'softens', 'stance', 'on', 'war', 'with', 'Iraq']",37,0.22413793103448276,15,0.16666666666666666,0.057471264367816105,<FreqDist with 7 samples and 7 outcomes>,"[('Iran', 'NNP'), ('softens', 'VBZ'), ('stance', 'NN'), ('on', 'IN'), ('war', 'NN'), ('with', 'IN'), ('Iraq', 'NNP')]","Iran appears to soften its stance on war with Iraq. Foreign Minister Kamal Kharrazi states: ""We do not support military action but if the United Nations Security council decides to use force against Iraq, that is something else."" ","['Iran', 'appears', 'to', 'soften', 'its', 'stance', 'on', 'war', 'with', 'Iraq', '.', 'Foreign', 'Minister', 'Kamal', 'Kharrazi', 'states', ':', '``', 'We', 'do', 'not', 'support', 'military', 'action', 'but', 'if', 'the', 'United', 'Nations', 'Security', 'council', 'decides', 'to', 'use', 'force', 'against', 'Iraq', ',', 'that', 'is', 'something', 'else', '.', ""''""]",230,0.6031746031746031,35,0.75,0.14682539682539686,<FreqDist with 41 samples and 44 outcomes>,"[('Iran', 'NNP'), ('appears', 'VBZ'), ('to', 'TO'), ('soften', 'VB'), ('its', 'PRP$'), ('stance', 'NN'), ('on', 'IN'), ('war', 'NN'), ('with', 'IN'), ('Iraq', 'NNP'), ('.', '.'), ('Foreign', 'NNP'), ('Minister', 'NNP'), ('Kamal', 'NNP'), ('Kharrazi', 'NNP'), ('states', 'NNS'), (':', ':'), ('``', '``'), ('We', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('support', 'VB'), ('military', 'JJ'), ('action', 'NN'), ('but', 'CC'), ('if', 'IN'), ('the', 'DT'), ('United', 'NNP'), ('Nations', 'NNP'), ('Security', 'NNP'), ('council', 'NN'), ('decides', 'VBZ'), ('to', 'TO'), ('use', 'VB'), ('force', 'NN'), ('against', 'IN'), ('Iraq', 'NNP'), (',', ','), ('that', 'WDT'), ('is', 'VBZ'), ('something', 'NN'), ('else', 'RB'), ('.', '.'), (""''"", ""''"")]"
23,4,24,2002-12-25,2002-12-25,Iran and Russia sign a deal on Bushehr reactor,"['Iran', 'and', 'Russia', 'sign', 'a', 'deal', 'on', 'Bushehr', 'reactor']",46,0.3793103448275862,18,0.4166666666666667,0.0373563218390805,<FreqDist with 9 samples and 9 outcomes>,"[('Iran', 'NNP'), ('and', 'CC'), ('Russia', 'NNP'), ('sign', 'VBD'), ('a', 'DT'), ('deal', 'NN'), ('on', 'IN'), ('Bushehr', 'NNP'), ('reactor', 'NN')]",Iran and Russia sign a deal to accelerate completion of the Bushehr reactor.,"['Iran', 'and', 'Russia', 'sign', 'a', 'deal', 'to', 'accelerate', 'completion', 'of', 'the', 'Bushehr', 'reactor', '.']",76,0.11428571428571428,22,0.20833333333333334,0.09404761904761906,<FreqDist with 14 samples and 14 outcomes>,"[('Iran', 'NNP'), ('and', 'CC'), ('Russia', 'NNP'), ('sign', 'VBD'), ('a', 'DT'), ('deal', 'NN'), ('to', 'TO'), ('accelerate', 'VB'), ('completion', 'NN'), ('of', 'IN'), ('the', 'DT'), ('Bushehr', 'NNP'), ('reactor', 'NN'), ('.', '.')]"
24,4,25,2003-01-01,2003-01-30,Khalilzad and Crocker discuss prospects for cooperation ,"['Khalilzad', 'and', 'Crocker', 'discuss', 'prospects', 'for', 'cooperation']",56,0.5517241379310345,20,0.5833333333333334,0.031609195402298895,<FreqDist with 7 samples and 7 outcomes>,"[('Khalilzad', 'NNP'), ('and', 'CC'), ('Crocker', 'NNP'), ('discuss', 'VBZ'), ('prospects', 'NNS'), ('for', 'IN'), ('cooperation', 'NN')]",Zalmay Khalilzad and Ryan Crocker meet in secret with Iranian officials to discuss prospects for cooperation including on Iraq.,"['Zalmay', 'Khalilzad', 'and', 'Ryan', 'Crocker', 'meet', 'in', 'secret', 'with', 'Iranian', 'officials', 'to', 'discuss', 'prospects', 'for', 'cooperation', 'including', 'on', 'Iraq', '.']",127,0.2761904761904762,29,0.5,0.2238095238095238,<FreqDist with 20 samples and 20 outcomes>,"[('Zalmay', 'NNP'), ('Khalilzad', 'NNP'), ('and', 'CC'), ('Ryan', 'NNP'), ('Crocker', 'NNP'), ('meet', 'NN'), ('in', 'IN'), ('secret', 'JJ'), ('with', 'IN'), ('Iranian', 'JJ'), ('officials', 'NNS'), ('to', 'TO'), ('discuss', 'VB'), ('prospects', 'NNS'), ('for', 'IN'), ('cooperation', 'NN'), ('including', 'VBG'), ('on', 'IN'), ('Iraq', 'NNP'), ('.', '.')]"
